129969,5531,88343585,34.070706,-118.450666,2807 2644 2180,137062,5706,88343585,34.070252,-118.449181,1258 962
137062,5706,88343585,34.070252,-118.449181,1258 962,139857,5766,88343585,34.059313,-118.309545,1011 2678
156563,6673,88343585,34.067285,-118.451783,2229 1632,160214,6810,88343585,34.067149,-118.451903,341 1706 363 568
160377,6816,88343585,34.067149,-118.451903,1978 1238 2449 363 1719 1286,162644,6901,88343585,34.0666,-118.451903,1346 2303 2987 2466 18
9517,579,267519014,34.201444,-118.586707,1210 2679 1373 1964,10510,644,267519014,34.187469,-118.554196,1965
11352,684,267519014,34.187532,-118.554273,1286 1817,13468,769,267519014,34.187384,-118.554254,1400 863 2472 355 2053
13576,773,267519014,34.187408,-118.55437,2551,17056,909,267519014,34.187345,-118.554244,1123 2445
17056,909,267519014,34.187345,-118.554244,1123 2445,22064,1107,267519014,34.187543,-118.554461,1070 2445 2172 2882
22967,1140,267519014,34.201523,-118.58681,393 2868,26101,1235,267519014,34.201513,-118.586817,1010
57703,2583,267519014,34.201541,-118.586704,1030 2733 262,60893,2681,267519014,34.201511,-118.586701,1726 262 1889 2053 1726
60893,2681,267519014,34.201511,-118.586701,1726 262 1889 2053 1726,69859,2888,267519014,34.201631,-118.586709,1194 327
81118,3581,267519014,34.201515,-118.586712,2309 2738 2486 2444 1435,86878,3806,267519014,34.187494,-118.554277,927 917 2436
95210,4109,267519014,34.201347,-118.593014,1911 739 1913 1115 1286,101310,4260,267519014,34.201488,-118.586671,2870 1492 393 2761 393 2622
126730,5425,267519014,34.201603,-118.586714,1062 1115 2647 1718 802,129774,5525,267519014,34.201585,-118.586679,1408 1399 1870 941 2425
158891,6762,267519014,34.187422,-118.554341,2981 1049 1863 87 981 901 168 443 3005,161512,6860,267519014,34.188033,-118.554024,2463 2924 1400 708 468
13756,779,30605490,33.873214,-118.349734,2116,17009,907,30605490,33.873214,-118.349734,2204 1459 1218 1633 2925 1389
181772,7909,1284637753,33.96529,-118.292038,3027 438 1363 1363,183808,7973,1284637753,34.003662,-118.331972,54 105 135 941
184579,7996,1284637753,34.003662,-118.331972,656 1336 135 941,186877,8071,1284637753,33.96529,-118.292038,907
168650,7100,425329730,33.729718,-118.297871,2341 1660,170731,7164,425329730,33.729716,-118.297863,2341 1660 2631
92315,4015,345244742,34.130637,-118.161153,2224 2739 2129,97682,4174,345244742,34.034574,-118.219988,1092 317 1577
97682,4174,345244742,34.034574,-118.219988,1092 317 1577,103507,4304,345244742,34.040614,-118.218673,650 1539 1831 2503
60621,2674,94897237,33.934878,-118.238865,1123 1226,63830,2760,94897237,33.934931,-118.238885,1257 488 2033
194336,8311,41944150,34.073661,-118.361562,17 2547 2642 2642 1038 852,197196,8411,41944150,34.085649,-118.383207,2707 1922 636 2707
79808,3526,2712929400,34.103109,-118.330445,149 149,83183,3666,2712929400,34.085811,-118.330386,2277 2151 542 687
151452,6488,2712929400,34.103126,-118.330552,149 1594,156430,6668,2712929400,34.101817,-118.327346,542 1392 2167 2151 542 42
224497,9603,2712929400,34.103029,-118.33047,149 1803 687,229964,9779,2712929400,34.103058,-118.330479,149 1803 2151
249617,10575,2167800956,34.052235,-118.243683,2504 1216,250275,10640,2167800956,34.052235,-118.243683,932 2184 160
164598,6969,35345943,33.943999,-118.402533,617 2763 1939 964 2981,168567,7098,35345943,34.068709,-118.398892,3017 2364 1939 964 1090
192635,8251,35345943,34.103806,-118.59281,3008 1971 2053 1283,197312,8416,35345943,34.1683,-118.605,2288 465 480 692
258717,11014,35345943,34.063947,-118.365996,452 1135 1674 288 2321 394 165,262252,11160,35345943,33.943999,-118.402533,2898 2055 2330 2340 2209
193082,8266,18744475,34.041831,-118.256828,3045 860 2190 2744,197018,8406,18744475,34.118879,-118.183981,2819
129971,5531,2712667307,34.128443,-118.493565,1592,138611,5739,2712667307,34.1285,-118.493499,1769 2587 2862 1192 1792
45485,2103,1732117682,34.136437,-118.352561,901 2432 958 379 1870,47426,2194,1732117682,34.13652,-118.355909,379 1336 1870
112619,4820,1732117682,34.167621,-118.375703,150 1320 1214 110 354,114697,4970,1732117682,34.136437,-118.352561,3029 1710 379 1870
114743,4972,1732117682,34.136437,-118.352561,3029 379 1870,117141,5070,1732117682,34.136437,-118.352561,1214 1017
